Id,Camera,framePosition,pos.x,pos.y,camerapos.x,camerapos.y
12,1,470,82.8906,36.1111,782.663,461.501
12,1,471,82.9297,36.25,785.209,461.872
12,1,472,82.9297,36.25,785.209,461.872
12,1,473,82.9688,36.4583,787.969,462.363
12,1,474,83.4375,36.0417,789.967,460.674
12,1,475,83.8672,35.5556,791.982,458.983
12,1,476,84.0625,35.5556,794.241,458.603
12,1,477,84.1016,35.625,796.428,458.882
12,1,478,84.1016,35.625,796.433,458.879
12,1,479,84.1016,35.8333,798.277,459.356
12,1,480,84.1797,35.9028,800.431,459.451
12,1,481,84.375,35.8333,802.707,458.993
12,1,482,84.5312,35.7639,804.69,458.723
12,1,483,84.7656,35.625,806.127,458.059
12,1,484,84.7656,35.625,806.126,458.077
12,1,485,84.7656,35.7639,808.461,458.52
12,1,486,84.8047,35.8333,809.768,458.617
12,1,487,85.1562,35.4861,810.982,457.252
12,1,488,85.2344,35.5556,812.988,457.474
12,1,489,85.2734,35.625,814.489,457.579
12,1,490,85.2734,35.625,814.51,457.552
12,1,491,85.4688,35.4861,815.74,456.941
12,1,492,85.7422,35.2083,816.857,455.898
12,1,493,86.0547,34.8611,817.666,454.782
12,1,494,86.4844,34.375,818.744,453.136
12,1,495,86.5234,34.375,819.247,453.057
12,1,496,86.5234,34.375,819.247,453.057
12,1,497,86.6797,34.2361,820.334,452.622
12,1,498,86.6406,34.375,821.105,452.882
12,1,499,86.5234,34.5833,821.892,453.576
12,1,500,86.7578,34.375,822.473,452.787
12,1,501,86.7578,34.375,822.914,452.779
12,1,502,86.7969,34.375,822.988,452.755
12,1,503,86.8359,34.3056,823.335,452.611
12,1,504,86.9141,34.1667,823.376,452.214
12,1,505,87.0703,34.0278,823.65,451.629
12,1,506,87.1094,33.9583,823.542,451.485
12,1,507,87.2266,33.8194,823.673,451.056
12,1,508,87.2266,33.8194,823.591,451.061
12,1,509,87.2656,33.8194,823.815,450.929
12,1,510,87.5391,33.3333,823.408,449.6
12,1,511,87.6562,33.2639,823.264,449.217
12,1,512,87.8906,32.9167,822.951,448.17
12,1,513,87.8125,32.9167,822.564,448.268
12,1,514,87.8125,32.9167,822.564,448.268
12,1,515,87.8125,32.9167,822.168,448.288
12,1,516,87.6953,32.9861,821.578,448.616
12,1,517,87.7344,32.9167,821.025,448.406
12,1,518,87.8516,32.7083,820.438,447.794
12,1,519,87.9688,32.5,819.62,447.129
12,1,520,87.9688,32.4306,819.533,447.055
12,1,521,88.0859,32.1528,818.708,446.332
12,1,522,88.2422,31.9444,818.093,445.612
12,1,523,88.3203,31.7361,817.08,445.137
12,1,524,87.9688,32.1528,816.759,446.411
12,1,525,87.8906,32.2222,815.701,446.569
12,1,526,87.9688,32.0833,815.684,446.309
12,1,527,87.6953,32.3611,814.83,447.123
12,1,528,87.8125,32.0833,813.977,446.421
12,1,529,87.8516,32.0139,813.088,446.132
12,1,530,87.7734,32.0139,811.931,446.165
12,1,531,88.0469,31.4583,810.497,444.736
12,1,532,88.0469,31.4583,810.497,444.736
12,1,533,87.8516,31.6667,809.183,445.377
12,1,534,87.8516,31.4583,807.592,444.894
12,1,535,88.1641,30.9028,805.823,443.342
12,1,536,88.1641,30.7639,804.603,443.101
12,1,537,88.0469,30.8333,803.177,443.316
12,1,538,88.0859,30.7639,803.119,443.122
12,1,539,88.0469,30.625,801.636,442.854
12,1,540,88.0469,30.4861,799.813,442.574
12,1,541,87.9688,30.4167,798.462,442.561
12,1,542,87.8125,30.5556,797.012,442.91
12,1,543,87.6953,30.5556,795.529,442.97
12,1,544,87.5781,30.6944,795.452,443.487
12,1,545,87.5,30.625,794.048,443.407
12,1,546,87.3438,30.6944,792.346,443.727
12,1,547,87.8125,29.7917,790.082,441.281
12,1,548,87.5781,30,788.741,441.904
12,1,549,87.6562,29.7222,786.716,441.296
12,1,550,87.6172,29.7222,786.713,441.305
12,1,551,87.1484,30.2778,785.225,442.925
12,1,552,87.0703,30.2083,783.565,442.822
12,1,553,87.3438,29.6528,781.843,441.4
12,1,554,87.5781,29.2361,780.63,440.256
12,1,555,87.4609,29.1667,778.876,440.233
12,1,556,87.5,29.0972,778.978,440.13
12,1,557,87.3828,29.1667,777.173,440.264
12,1,558,87.3047,29.0972,775.43,440.197
12,1,559,86.9531,29.375,773.778,441.147
12,1,560,86.7188,29.5833,772.512,441.818
12,1,561,86.8359,29.3056,771.117,441.08
12,1,562,86.8359,29.3056,771.117,441.08
12,1,563,86.6797,29.3056,769.107,441.229
12,1,564,86.4844,29.4444,767.576,441.73
12,1,565,86.9141,28.6806,766.168,439.719
12,1,566,86.875,28.5417,764.503,439.471
12,1,567,86.7188,28.6111,763.096,439.71
12,1,568,86.7188,28.6111,763.096,439.71
12,1,569,86.4062,28.9583,761.582,440.708
12,1,570,85.9375,29.4444,760.02,442.161
12,1,571,86.0547,29.0972,758.224,441.341
12,1,572,86.0938,28.8889,756.705,440.835
12,1,573,86.1719,28.5417,754.862,440.006
12,1,574,86.2109,28.4722,754.846,439.892
12,1,575,85.9766,28.75,753.444,440.612
12,1,576,85.8203,28.8194,751.911,440.876
12,1,577,85.7422,28.6806,750.04,440.757
12,1,578,85.5859,28.75,747.996,440.899
12,1,579,85.3516,28.9583,746.682,441.609
12,1,580,85.3516,28.9583,746.682,441.609
12,1,581,85.1562,29.0278,744.952,441.979
12,1,582,85.2344,28.75,743.09,441.287
12,1,583,85.2344,28.5417,741.462,440.85
12,1,584,84.9609,28.8889,740.104,441.758
12,1,585,84.6875,29.0972,738.56,442.485
12,1,586,84.6875,29.0972,738.569,442.465
12,1,587,84.6484,28.8889,736.246,442.06
12,1,588,84.7266,28.6111,734.324,441.374
12,1,589,84.5312,28.6806,732.391,441.759
12,1,590,84.5312,28.4722,730.574,441.259
12,1,591,84.3359,28.6111,728.916,441.707
12,1,592,84.3359,28.6111,728.916,441.707
12,1,593,84.1797,28.6111,727.068,441.877
12,1,594,84.0625,28.6806,725.707,442.098
12,1,595,83.7891,28.8889,723.654,442.9
12,1,596,83.6719,28.8194,721.232,442.837
12,1,597,83.6719,28.6806,719.76,442.468
12,1,598,83.6328,28.6806,719.753,442.507
12,1,599,83.7109,28.3333,717.727,441.674
12,1,600,83.6719,28.1944,716.144,441.442
12,1,601,83.75,27.9167,714.413,440.744
12,1,602,83.5547,28.0556,712.434,441.198
12,1,603,83.3203,28.1944,710.771,441.68
12,1,604,83.1641,28.1944,708.703,441.876
12,1,605,83.1641,28.1944,708.703,441.876
12,1,606,82.8516,28.5417,706.651,442.838
12,1,607,82.7734,28.4028,704.758,442.657
12,1,608,82.5391,28.6111,702.839,443.249
12,1,609,82.0703,29.1667,700.818,445.018
12,1,610,82.1094,28.9583,699.526,444.434
12,1,611,82.1094,28.9583,699.526,444.434
12,1,612,81.9531,29.0278,697.751,444.772
12,1,613,81.7969,29.0972,696.219,445.122
12,1,614,81.7578,29.0278,694.795,444.845
12,1,615,81.9922,28.4722,693.578,443.555
12,1,616,82.0312,28.2639,692.428,442.96
12,1,617,82.0312,28.2639,692.421,442.919
12,1,618,82.0703,28.0556,690.984,442.508
12,1,619,81.875,28.1944,689.868,443
12,1,620,81.5625,28.6111,688.346,444.092
12,1,621,81.6016,28.4028,687.006,443.671
12,1,622,81.25,28.8194,685.731,444.944
12,1,623,81.25,28.8194,685.767,444.997
12,1,624,81.2109,28.8194,684.85,444.865
12,1,625,81.0547,28.9583,684.005,445.429
12,1,626,80.8594,29.0972,682.447,445.901
12,1,627,80.6641,29.375,681.494,446.705
12,1,628,80.5469,29.5139,680.892,447.158
12,1,629,80.5469,29.5139,680.892,447.158
12,1,630,80.3906,29.7222,680.121,447.717
12,1,631,80.3906,29.5833,679.233,447.464
12,1,632,80.3906,29.5833,678.897,447.37
26,0,316,38.3203,49.5139,880.257,474.367
26,0,317,38.3203,49.5139,880.257,474.367
27,0,419,38.2812,49.5139,879.074,474.32
27,0,420,38.2812,49.5139,879.453,474.266
28,1,426,77.4609,32.4306,657.511,457.265
28,1,427,77.5,32.3611,657.326,457.041
28,1,428,77.5781,32.1528,657.202,456.592
28,1,429,77.4609,32.4306,657.282,457.265
28,1,430,77.4219,32.4306,657.278,457.386
28,1,431,77.5781,32.1528,657.052,456.447
28,1,432,77.6562,32.0139,656.989,455.983
28,1,433,77.6953,31.875,656.689,455.735
28,1,434,77.7734,31.6667,656.137,454.986
28,1,435,77.8906,31.3889,655.91,454.294
28,1,436,77.8906,31.3889,656.028,454.227
28,1,437,78.0469,31.1111,655.603,453.345
28,1,438,77.8516,31.4583,655.41,454.349
28,1,439,78.0469,31.0417,655.037,453.124
28,1,440,78.1641,30.7639,654.559,452.443
28,1,441,78.1641,30.7639,654.337,452.403
28,1,442,78.2422,30.5556,654.332,451.784
28,1,443,78.3594,30.3472,654.048,451.228
28,1,444,78.4375,30.1389,653.853,450.672
28,1,445,78.3203,30.3472,653.766,451.279
28,1,446,78.3594,30.2778,653.548,451.03
28,1,447,78.3984,30.1389,652.706,450.561
28,1,448,78.3984,30.0694,652.672,450.492
28,1,449,78.3594,30.1389,652.606,450.688
28,1,450,78.3984,30,652.225,450.37
28,1,451,78.5938,29.6528,652.041,449.293
28,1,452,78.8672,29.0972,651.658,447.743
28,1,453,78.75,29.2361,650.997,448.106
28,1,454,78.75,29.2361,650.997,448.106
28,1,455,78.7109,29.3056,650.643,448.291
28,1,456,78.6328,29.3056,650.252,448.462
28,1,457,78.8281,28.9583,649.676,447.364
28,1,458,78.9453,28.6111,649.33,446.549
28,1,459,78.9062,28.6806,649.012,446.65
28,1,460,78.9062,28.6806,649.012,446.65
28,1,461,79.0234,28.4028,648.659,445.972
28,1,462,79.1016,28.1944,647.903,445.428
28,1,463,79.0625,28.2639,647.846,445.625
28,1,464,78.9062,28.4028,647.023,446.168
28,1,465,78.8672,28.4028,646.085,446.142
28,1,466,78.8672,28.4028,646.09,446.17
28,1,467,79.0625,28.0556,645.858,445.122
28,1,468,79.0234,27.9861,644.957,445.01
28,1,469,79.0625,27.7778,643.754,444.508
28,1,470,79.0234,27.7083,642.804,444.413
28,1,471,78.9453,27.7778,641.897,444.626
28,1,472,78.9062,27.7778,641.915,444.722
28,1,473,78.8672,27.7778,641.179,444.686
28,1,474,78.6719,27.9861,640.112,445.367
28,1,475,79.0625,27.0833,639.054,443.073
28,1,476,79.1406,26.8056,637.739,442.348
28,1,477,79.1797,26.5972,636.858,441.842
28,1,478,79.1797,26.5972,636.839,441.81
28,1,479,79.2188,26.4583,636.153,441.602
28,1,480,79.0625,26.5278,634.672,441.853
28,1,481,78.7891,26.9444,633.633,442.936
28,1,482,78.6719,27.0139,632.314,443.191
28,1,483,78.6328,26.9444,631.243,443.06
28,1,484,78.6328,26.9444,631.243,443.06
28,1,485,78.8281,26.3194,629.778,441.598
28,1,486,78.8281,26.1806,627.989,441.213
28,1,487,78.9062,25.8333,626.329,440.416
28,1,488,78.5547,26.25,625.139,441.674
28,1,489,78.4375,26.3889,623.843,442.021
28,1,490,78.4375,26.3889,623.843,442.021
28,1,491,78.4766,26.1111,622.095,441.365
28,1,492,78.5938,25.625,620.685,440.329
28,1,493,78.5938,25.4167,619.064,439.884
28,1,494,78.5547,25.3472,617.711,439.694
28,1,495,78.5156,25.1389,616.157,439.333
28,1,496,78.4375,25.3472,616.218,439.784
28,1,497,78.3203,25.3472,614.849,439.927
28,1,498,78.0078,25.7639,613.334,441.094
28,1,499,78.0078,25.5556,611.927,440.709
28,1,500,77.6562,26.1111,610.404,442.121
28,1,501,77.7344,25.7639,608.798,441.336
28,1,502,77.6953,25.7639,608.818,441.407
28,1,503,77.6953,25.5556,606.959,440.848
28,1,504,77.5,25.7639,605.498,441.527
28,1,505,77.1875,26.1806,604.021,442.733
28,1,506,77.1875,25.9722,602.422,442.208
28,1,507,77.1094,25.9722,600.912,442.29
28,1,508,77.0703,25.9722,600.814,442.383
28,1,509,77.2656,25.2778,598.724,440.717
28,1,510,77.3828,24.9306,597.435,439.856
28,1,511,77.2656,25,596.372,440.151
28,1,512,77.1484,25,594.766,440.204
28,1,513,77.0312,25.0694,593.125,440.415
28,1,514,77.0312,25.0694,593.125,440.415
28,1,515,76.7188,25.4861,591.716,441.575
28,1,516,76.7578,25.2083,590.222,440.972
28,1,517,76.7188,25,588.611,440.622
28,1,518,76.7578,24.7917,587.305,440.081
28,1,519,76.6016,24.8611,585.743,440.359
28,1,520,76.5234,25.0694,585.736,440.801
28,1,521,76.6797,24.5833,584.468,439.694
28,1,522,76.6406,24.4444,583.024,439.409
28,1,523,76.25,25.0694,581.842,441.176
28,1,524,76.1328,25.1389,580.365,441.365
28,1,525,76.25,24.6528,578.627,440.235
28,1,526,76.25,24.5833,578.728,440.067
28,1,527,76.25,24.4444,577.494,439.82
28,1,528,76.1328,24.5833,576.498,440.118
28,1,529,75.8594,25,574.949,441.266
28,1,530,75.7812,24.9306,573.746,441.185
28,1,531,75.7031,25,572.781,441.407
28,1,532,75.6641,25.0694,572.761,441.615
28,1,533,75.5859,25,571.532,441.562
28,1,534,75.4688,25.1389,570.594,441.996
28,1,535,75.7422,24.4444,569.79,440.256
28,1,536,75.7422,24.2361,568.568,439.809
28,1,537,75.8203,23.8889,567.758,439.068
28,1,538,75.8203,23.8889,567.831,439.036
28,1,539,75.7812,23.8889,566.894,439.074
28,1,540,75.6641,24.0278,566.369,439.441
28,1,541,75.5859,24.0972,565.395,439.684
28,1,542,75.5078,24.1667,564.944,439.889
28,1,543,75.5078,24.0972,564.005,439.735
28,1,544,75.5078,24.0972,564.039,439.753
28,1,545,75.4297,24.0972,562.867,439.712
28,1,546,75.3125,24.2361,562.184,440.139
28,1,547,75.1172,24.5833,561.491,441.044
28,1,548,75.1953,24.375,561.209,440.468
28,1,549,75.1172,24.4444,560.758,440.77
28,1,550,75.1562,24.375,560.679,440.596
28,1,551,75.1172,24.375,560.036,440.656
28,1,552,75.0391,24.5833,559.86,441.052
28,1,553,74.9609,24.5833,559.42,441.2
28,1,554,74.9219,24.6528,559.068,441.379
28,1,555,74.8438,24.7917,558.689,441.654
28,1,556,74.8438,24.7917,558.648,441.638
28,1,557,74.9219,24.6528,558.545,441.318
28,1,558,74.9219,24.5139,558.181,441.041
28,1,559,74.8828,24.6528,558.076,441.324
28,1,560,74.8438,24.6528,557.784,441.354
28,1,561,74.8047,24.7917,557.897,441.786
28,1,562,74.8438,24.6528,557.872,441.382
28,1,563,74.7656,24.8611,557.81,441.925
28,1,564,74.7266,24.9306,557.521,442.176
28,1,565,74.7266,25,558.009,442.323
28,1,566,74.7656,24.9306,558.149,442.009
28,1,567,74.8438,24.7917,558.872,441.789
28,1,568,74.8438,24.7917,558.888,441.775
28,1,569,74.8828,24.7917,559.436,441.69
28,1,570,74.9609,24.7222,559.884,441.389
28,1,571,75,24.6528,560.377,441.294
28,1,572,75,24.7917,560.962,441.561
28,1,573,75,24.9306,561.642,441.859
28,1,574,74.9609,24.9306,561.405,441.974
28,1,575,74.9219,25.1389,562.168,442.385
28,1,576,74.8438,25.4861,563.343,443.293
28,1,577,74.8438,25.6944,564.303,443.617
28,1,578,74.8438,25.8333,565.534,443.911
28,1,579,74.8828,25.9722,567.062,444.269
28,1,580,74.8828,25.9722,567.062,444.269
28,1,581,74.9219,26.1111,568.565,444.548
28,1,582,75,26.1111,569.891,444.505
28,1,583,74.9219,26.5278,571.175,445.393
28,1,584,74.8047,26.9444,572.166,446.449
28,1,585,75,26.6667,573.785,445.753
28,1,586,75.0391,26.5972,573.85,445.503
28,1,587,75.3125,26.25,575.76,444.56
28,1,588,75.5078,26.1806,577.694,444.125
28,1,589,75.4688,26.4583,579.122,444.8
28,1,590,75.5859,26.3889,580.646,444.516
28,1,591,75.7031,26.3889,582.361,444.451
28,1,592,75.7031,26.3889,582.361,444.451
28,1,593,75.7422,26.5278,583.625,444.677
28,1,594,75.6641,26.875,585.508,445.537
28,1,595,75.6641,27.2222,587.284,446.297
28,1,596,75.7422,27.2222,588.825,446.344
28,1,597,75.7812,27.4306,590.713,446.685
28,1,598,75.7422,27.4306,590.674,446.8
28,1,599,75.8984,27.3611,592.669,446.493
28,1,600,76.0156,27.4306,594.683,446.508
28,1,601,76.3281,27.0833,597.136,445.36
28,1,602,76.3281,27.2917,598.659,445.878
28,1,603,76.25,27.6389,600.112,446.793
28,1,604,76.6406,27.1528,602.336,445.277
28,1,605,76.5234,27.4306,602.338,445.979
28,1,606,76.7969,27.1528,604.541,445.154
28,1,607,77.1875,26.5278,605.961,443.472
28,1,608,77.2266,26.7361,608.005,443.818
28,1,609,77.3047,26.7361,609.882,443.822
28,1,610,77.1875,27.2917,611.658,445.113
28,1,611,77.2266,27.2222,611.706,444.975
28,1,612,77.1484,27.6389,613.516,445.948
28,1,613,77.2266,27.6389,615.335,445.904
28,1,614,77.2266,27.8472,617.063,446.405
28,1,615,77.3438,27.9167,618.787,446.378
28,1,616,77.3438,28.1944,620.76,447.054
28,1,617,77.3047,28.1944,620.741,447.099
28,1,618,77.5,28.125,622.609,446.744
28,1,619,77.4219,28.5417,624.842,447.832
28,1,620,77.6172,28.4028,627.005,447.331
28,1,621,77.7734,28.2639,628.275,446.741
28,1,622,77.8516,28.3333,629.932,446.937
28,1,623,77.7734,28.5417,629.985,447.425
28,1,624,77.9688,28.3333,631.72,446.831
28,1,625,78.0469,28.4028,633.711,446.93
28,1,626,77.8906,28.8889,634.878,448.167
28,1,627,77.8906,29.1667,636.89,448.789
28,1,628,78.0859,28.9583,638.64,448.068
28,1,629,78.0469,29.0278,638.646,448.313
28,1,630,78.0859,29.1667,640.053,448.638
28,1,631,78.0469,29.375,641.192,449.19
28,1,632,78.0859,29.375,642.158,449.186
28,1,633,78.0859,29.5139,643.484,449.505
28,1,633,80.3906,29.5139,678.552,447.194
28,1,634,78.1641,29.5833,644.645,449.475
28,1,634,80.2734,29.6528,678.287,447.769
28,1,635,78.125,29.6528,644.671,449.665
28,1,635,80.4297,29.375,678.146,446.928
28,1,636,78.125,29.8611,646.192,450.221
28,1,636,80.2734,29.6528,677.854,447.681
28,1,637,77.9688,30.2083,646.96,451.244
28,1,637,80.1562,29.7917,677.255,448.052
28,1,638,78.0469,30.1389,647.424,450.975
28,1,638,79.8828,30.2083,676.966,449.428
28,1,639,78.0859,30,647.407,450.645
28,1,639,79.7656,30.2778,676.16,449.721
28,1,640,78.0469,30.1389,647.534,450.91
28,1,640,79.8047,30.2083,675.528,449.535
28,1,641,78.0469,30.1389,647.534,450.91
28,1,641,79.7656,30.2778,675.508,449.589
28,1,642,78.0078,30.1389,647.34,451.061
28,1,642,79.6484,30.4167,674.58,450.048
28,1,643,77.8906,30.4167,647.478,451.871
28,1,643,79.4531,30.625,673.92,450.878
28,1,644,77.6953,30.8333,648.146,453.031
28,1,644,79.3359,30.8333,673.41,451.39
28,1,645,77.5,31.25,648.293,454.228
28,1,645,79.1016,31.1806,672.772,452.469
28,1,646,77.5,31.25,648.254,454.358
28,1,646,79.1406,30.9722,671.737,451.908
28,1,647,77.5,31.25,648.254,454.358
28,1,647,79.1406,30.9722,671.737,451.908
28,1,648,77.6562,30.9028,647.86,453.169
28,1,648,79.2578,30.625,670.601,450.997
28,1,649,77.8125,30.4861,647.046,452.102
28,1,649,79.375,30.2778,669.625,450.11
28,1,650,77.6562,30.7639,646.636,452.888
28,1,650,79.1797,30.5556,668.879,450.796
28,1,651,77.5,30.9722,646.228,453.619
28,1,651,79.0234,30.6944,667.883,451.41
28,1,652,77.3828,31.1806,645.687,454.261
28,1,652,78.8281,31.0417,667.128,452.367
28,1,653,77.3828,31.1806,645.663,454.225
28,1,653,78.8281,31.0417,667.132,452.392
28,1,654,78.5938,31.3194,665.928,453.263
28,1,654,77.2266,31.4583,645.501,455.04
28,1,655,78.3203,31.5972,664.731,454.374
28,1,655,77.2266,31.3889,644.841,454.926
28,1,656,78.2031,31.6667,663.049,454.512
28,1,656,77.1875,31.4583,644.551,455.085
28,1,657,78.125,31.7361,661.857,454.798
28,1,657,77.2266,31.3194,644.656,454.782
28,1,658,78.2031,31.3194,660.233,453.72
28,1,658,77.1094,31.5278,644.445,455.388
28,1,659,78.2031,31.3194,660.233,453.72
28,1,659,77.1094,31.5278,644.437,455.355
28,1,660,77.2656,32.0833,651.457,456.583
28,1,661,77.0703,32.2917,650.368,457.379
28,1,662,76.9531,32.5,650.189,458.047
28,1,663,76.875,32.6389,649.79,458.535
28,1,664,76.8359,32.6389,649.593,458.606
28,1,665,76.8359,32.6389,649.595,458.567
28,1,666,76.7578,32.7778,649.362,459.004
28,1,667,76.4844,33.2639,648.966,460.602
28,1,668,76.4453,33.3333,648.833,460.754
28,1,669,76.5234,33.2639,649.197,460.498
28,1,670,76.4062,33.4028,649.09,461.151
28,1,671,76.4062,33.4028,649.171,461.1
28,1,672,76.3672,33.4722,649.044,461.319
28,1,673,76.5625,33.2639,650.225,460.569
28,1,674,76.3672,33.5417,649.959,461.56
28,1,675,76.3672,33.6806,650.471,461.853
28,1,676,76.5234,34.2361,658.462,463.208
28,1,676,75.9766,33.3333,641.152,461.297
28,1,677,76.6016,34.0972,658.487,462.756
28,1,677,76.0156,33.2639,641.186,461.218
28,1,678,75.8594,33.4722,640.658,461.915
28,1,678,76.7578,34.1667,661.582,462.905
28,1,679,75.8203,33.5417,640.192,461.99
28,1,679,76.9531,34.0972,664.031,462.357
28,1,680,75.9375,33.3333,640.304,461.479
28,1,680,76.8359,34.4444,665.664,463.463
28,1,681,75.8203,33.5417,640.369,462.037
28,1,681,77.1484,34.0972,668.038,462.269
28,1,682,75.7031,33.8194,640.552,462.966
28,1,682,77.1484,34.3056,669.811,462.84
28,1,683,75.7031,33.8194,640.583,462.986
28,1,683,77.1484,34.3056,669.811,462.84
28,1,684,77.1484,34.5139,671.679,463.335
28,1,684,75.5859,34.0278,640.65,463.666
28,1,685,75.5469,34.1667,640.923,464.207
28,1,685,77.0703,34.8611,673.69,464.426
28,1,686,75.4688,34.3056,641.131,464.751
28,1,686,77.0703,35.2083,676.115,465.356
28,1,687,75.3516,34.5833,641.542,465.503
28,1,687,77.2266,35.0694,678.235,464.898
28,1,688,75.5078,34.3056,642.095,464.687
28,1,688,77.5,34.7917,680.452,463.812
28,1,689,75.5078,34.3056,642.095,464.687
28,1,689,77.5,34.8611,680.56,463.946
28,1,690,75.7031,34.0972,643.105,463.741
28,1,690,77.4609,35.0694,682.191,464.553
28,1,691,75.5859,34.375,643.716,464.814
28,1,691,77.6953,34.9306,684.286,463.924
28,1,692,75.4688,34.7222,644.352,465.852
28,1,692,77.8516,34.8611,686.496,463.55
28,1,693,75.3125,35,645.115,466.93
28,1,693,77.8125,35.1389,688.487,464.455
28,1,694,75.3516,35.0694,646.198,467.006
28,1,694,77.7344,35.5556,691.048,465.585
28,1,695,75.3516,35.0694,646.146,467.077
28,1,695,77.7344,35.5556,691.071,465.627
28,1,696,75.1953,35.4861,647.018,468.43
28,1,696,77.6953,35.7639,693.407,466.407
28,1,697,75.1562,35.6944,648.239,469.134
28,1,697,77.8125,35.8333,695.914,466.481
28,1,698,75.1562,35.8333,649.51,469.474
28,1,698,77.8516,35.9722,697.917,466.756
28,1,699,75.2734,35.8333,651.266,469.352
28,1,699,78.0859,35.8333,700.104,466.015
28,1,700,75.2344,36.0417,652.85,470.104
28,1,700,78.1641,35.9028,702.214,466.236
28,1,701,75.2344,36.0417,652.883,470.098
28,1,701,78.1641,35.9028,702.192,466.172
28,1,702,75.2344,36.1806,654.083,470.612
28,1,702,78.0859,36.25,704.024,467.255
28,1,703,75.0781,36.5972,655.404,472.005
28,1,703,77.9688,36.5972,705.897,468.548
28,1,704,75.3125,36.3889,657.373,470.937
28,1,704,78.2422,36.3889,708.224,467.591
28,1,705,75.4688,36.25,659.124,470.357
28,1,706,75.5859,36.25,661.042,470.341
28,1,707,75.5859,36.25,660.983,470.328
28,1,708,75.5469,36.4583,662.58,470.985
28,1,709,75.5469,36.6667,664.608,471.659
28,1,710,75.4297,37.0833,666.302,473.112
28,1,711,75.4688,37.1528,668.189,473.296
28,1,712,75.7031,36.9444,669.759,472.21
28,1,713,75.6641,36.9444,669.771,472.419
28,1,714,75.7031,37.1528,671.791,473.053
28,1,715,75.7031,37.2917,673.444,473.495
28,1,716,75.7422,37.3611,675.076,473.602
28,1,717,75.7031,37.6389,676.505,474.505
28,1,718,75.7812,37.6389,678.042,474.394
28,1,719,75.7812,37.7083,678.191,474.524
28,1,720,75.5859,38.125,680.007,476.287
28,1,721,75.4688,38.5417,681.616,477.692
28,1,722,75.5469,38.5417,682.502,477.554
28,1,723,75.5469,38.5417,682.933,477.579
28,1,724,75.7031,38.2639,683.134,476.493
28,1,725,75.7031,38.2639,683.075,476.411
28,1,726,75.8594,37.9861,683.161,475.403
28,1,727,75.5859,38.4722,683.515,477.393
28,1,728,75.6641,38.4028,684.079,477.049
28,1,729,75.4688,38.75,684.08,478.407
28,1,730,75.2734,39.0972,684.006,479.876
28,1,731,75.2734,39.0972,683.995,479.83
28,1,732,75.1953,39.2361,683.865,480.437
28,1,733,75.2734,39.0972,683.807,479.84
28,1,734,75.2344,39.0972,683.429,479.992
28,1,735,75.4297,38.6806,682.609,478.265
28,1,736,75.2344,38.9583,682.162,479.477
28,1,737,75.2344,39.0278,682.189,479.686
28,1,738,75.1172,39.1667,681.849,480.449
28,1,739,74.9609,39.375,681.096,481.325
28,1,740,74.8438,39.5139,680.125,481.789
28,1,741,74.5703,39.9306,679.177,483.735
28,1,742,74.5703,39.7222,677.748,483.103
28,1,743,74.5703,39.7222,677.749,483.106
28,1,744,74.4141,39.9306,676.412,483.973
28,1,745,74.2969,39.8611,674.252,483.926
28,1,746,74.1406,40,672.807,484.654
29,0,453,43.9062,49.375,1035.87,483
29,0,454,43.9453,49.375,1036.64,483
30,0,454,38.2422,49.5139,878.339,474.255
31,0,460,21.5234,14.5139,802.618,341.827
31,0,460,21.5234,14.5139,802.618,341.827
31,0,461,21.4844,14.7917,800.295,342.411
31,0,462,21.7969,15.9028,798.622,344.517
31,0,463,21.8359,16.3889,796.465,345.427
31,0,464,21.5234,16.1111,793.751,344.68
31,0,465,21.2891,15.9722,790.997,344.454
31,0,467,21.1719,16.1111,788.955,344.652
31,0,467,21.1719,16.1111,788.955,344.652
31,0,468,21.0156,16.0417,787.139,344.35
31,0,469,20.7031,15.7639,784.194,343.827
31,0,471,22.8906,16.5972,809.687,346.188
31,0,471,20.8594,16.9444,779.765,346.062
31,0,471,22.8906,16.5972,809.687,346.188
31,0,471,20.8594,16.9444,779.765,346.062
31,0,473,22.8906,16.9444,808.043,346.854
31,0,473,20.5078,16.5972,777.462,345.18
31,0,474,22.6562,16.7361,805.863,346.407
31,0,474,20.3516,16.5278,775.168,345.055
31,0,474,22.6562,16.7361,805.863,346.407
31,0,474,20.3516,16.5278,775.168,345.055
31,0,475,22.0703,15.7639,802.932,344.375
31,0,475,20,16.1111,773.249,344.147
31,0,476,22.1875,16.25,801.714,345.32
31,0,476,19.8438,16.0417,771.33,343.935
31,0,477,22.5,17.4306,799.988,347.581
31,0,477,19.6484,15.9028,769.363,343.68
31,0,478,22.5,17.4306,799.988,347.581
31,0,478,19.6484,15.9028,769.311,343.628
31,0,479,22.3047,17.3611,797.349,347.398
31,0,480,22.1484,17.5,794.226,347.635
31,0,481,21.9141,17.4306,791.726,347.373
31,0,482,21.8359,17.5,790.102,347.429
31,0,482,19.5703,17.2222,760.878,345.986
31,0,483,21.6797,17.5,787.942,347.357
31,0,485,21.2891,17.0139,785.26,346.347
31,0,485,21.2891,17.0139,785.26,346.347
31,0,486,21.0547,17.0139,782.263,346.283
31,0,487,21.25,17.9861,779.614,348.129
31,0,488,21.2109,18.1944,777.626,348.6
